PROYECTO_ID,CONVOCATORIA_ID,ANO_CONVOCATORIA,DESC_CONVOCATORIA,CODIGO_PROYECTO,TITULO_PROYECTO,FECHA_REGISTRO,FECHA_APROBACION,ENTIDAD_EJECUTA,TIPO_FINANCIACION,DESC_FINANCIACION,COD_PROG_CTI,NME_PROG_CTI,COD_AREA_TEMATICA,AREA_TEMATICA,COD_AREA_CIENCIA,NME_AREA_CIENCIA,ESTADO_PROYECTO,COD_DANE_CIUDAD_ENTIDAD,NME_CIUDAD_ENTIDAD,COD_DANE_DEPTO_ENTIDAD,NME_DEPTO_ENTIDAD,COD_DANE_CIUDAD_PRY,NME_CIUDAD_PRY,COD_DANE_DEPTO_PRY,NME_DEPTO_PRY,TPO_PROYECTO,NME_TIPO_PROYECTO,MONTO_FINANCIADO_AP,MONTO_CONTRAPARTIDA_AP,MONTO_TOTAL_AP
53242,11298,2015,713-2015 PROYECTOS DE INVESTIGACION DESARROLLO TECNOLOGICO E INNOVACION DEL SECTOR AGROPECUARIO,111271352206,MEJORAMIENTO GENETICO DE FRIJOL CAUPI (Vigna unguiculata (L.) Walp.) POR CARACTERISTICAS AGRONOMICAS Y  NUTRICIONALES ADAPTADOS AL CARIBE COLOMBIANO PARA BENEFICIO DE LAS POBLACIONES VULNERABLES.,30/07/2015,18/12/2015,UNIVERSIDAD DE CORDOBA - UNICOR,RC,RECUPERACION CONTINGENTE,370,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN CIENCIAS AGROPECUARIAS,11458,MATERIAL DE SIEMBRA Y MEJORAMIENTO GENETICO,X,No disponible,CODIFICADO,23001,MONTERIA,23,CORDOBA,23001,MONTERIA,23,CORDOBA,P,Proyecto,352672000,385619333,738291333
52973,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,133371551678,Fabricacion de nanomateriales para aplicacion en exoesqueletos de proteccion via Compoforjado de aluminio reforzado con nanotubos de carbono (Al/CNTs) -CNT Kinetics-,30/07/2015,04/11/2015,UNIVERSIDAD EIA,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11495,4.5.3	DESARROLLO DE TECNOLOGIAS DE FABRICACION Y CONSTRUCCION A DIVERSAS ESCALAS DE TAMANO LO CUAL REQUIERE LA INCORPORACION DEL DISENO E IMPLEMENTACION DE MODELOS Y METODOS EXPERIMENTALES EN EL PROC,X,No disponible,CODIFICADO,05266,ENVIGADO,05,ANTIOQUIA,05266,ENVIGADO,05,ANTIOQUIA,P,Proyecto,198546004,105046880,303592884
53226,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,120471552175,Desarrollo y Caracterizacion de Matrices Tridimensionales Regenerativas a partir de Submucosa Intestinal Acido Hialuronico y Quitosano para la Re-epitelizacion de Heridas Abiertas.,30/07/2015,29/12/2015,UNIVERSIDAD DE LOS ANDES - UNIANDES,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11491,4.4.2	DESARROLLO Y PRODUCCION DE DISPOSITIVOS MEDICOS IMPLANTES QUIRURGICOS TEJIDOS ARTIFICIALES Y PROTESIS PARA LA SOLUCION DE PROBLEMATICAS ASOCIADAS QUE AFECTEN LA CALIDAD DE VIDA EN LOS DIFEREN,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,198252487,226472104,424724591
52781,11296,2015,714-2015 CONVOCATORIA INV. DESARROLLO TECN. E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,110671451254,FORTALECIMIENTO DE LA GOBERNANZA DE LOS SOCIOECOSISTEMAS EN EL MARCO DEL CAMBIO CLIMATICO LA BIODIVERSIDAD Y LOS SERVICIOS ECOSISTEMICOS DEL MUNICIPIO DE SANTIAGO DE CALI A TRAVES DE LA DEMOCRATIZACION DE LA INFORMACION  - FASE I.,23/07/2015,16/09/2015,UNIVERSIDAD DEL VALLE - UNIVALLE,RC,RECUPERACION CONTINGENTE,371,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,11417,BIODIVERSIDAD Y SUS SERVICIOS ECOSISTEMICOS. CONOCIMIENTO Y VALORACION DE LOS SERVICIOS ECOSISTEMICOS,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,200000000,120300000,320300000
52898,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,110671551517,DESARROLLO DE SISTEMAS DE FIJACION EXTERNA DE FIBRA DE CARBONO PARA TRANSPORTE OSEO,27/07/2015,06/10/2015,UNIVERSIDAD DEL VALLE - UNIVALLE,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11491,4.4.2	DESARROLLO Y PRODUCCION DE DISPOSITIVOS MEDICOS IMPLANTES QUIRURGICOS TEJIDOS ARTIFICIALES Y PROTESIS PARA LA SOLUCION DE PROBLEMATICAS ASOCIADAS QUE AFECTEN LA CALIDAD DE VIDA EN LOS DIFEREN,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,198929050,120000000,318929050
52948,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,111971551628,MODELAMIENTO DEL ESLABON DE ABASTECIMIENTO PARA UNA CADENA DE SUMINISTRO DE BIOCOMBUSTIBLE A PARTIR DE RESIDUOS DE CAFE INTEGRANDO DECISIONES DE INSTALACIONES RUTEO E INVENTARIOS BAJO UN ENFOQUE ECONOMICO-AMBIENTAL. APLICACIONES EN EL EJE CAFETERO COLOMBIANO.,28/07/2015,01/01/1900,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MANIZALES,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11473,4.1.3 PROCESOS Y TECNOLOGIAS PARA MEJORAMIENTO DE LA PRODUCTIVIDAD EN CADENAS DE VALOR	AGROINDUSTRIALES.,X,No disponible,CODIFICADO,17001,MANIZALES,17,CALDAS,17001,MANIZALES,17,CALDAS,P,Proyecto,167777777,279673920,447451697
52713,11296,2015,714-2015 CONVOCATORIA INV. DESARROLLO TECN. E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,111771451011,ACROPORA GENERO CLAVE PARA SU CONSERVACION. DIVERSIDAD GENETICA CONECTIVIDAD Y ACTUALIZACION ECOLOGICA DE SUS POBLACIONES EN EL CARIBE COLOMBIANO,22/07/2015,16/12/2015,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,RC,RECUPERACION CONTINGENTE,371,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,11422,MEDIO AMBIENTE MARINO Y AGUAS CONTINENTALES BIODIVERSIDAD Y APROVECHAMIENTO SOSTENIBLE.BIODIVERSIDAD Y ECOSISTEMAS MARINOS  COSTEROS Y DULCEACUICOLAS,X,No disponible,CODIFICADO,47001,SANTA MARTA,47,MAGDALENA,47001,SANTA MARTA,47,MAGDALENA,P,Proyecto,199568268,280638556,480206824
53297,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,123371552363,CARACTERIZACION OPTICA DE PATRONES MICROSCOPICOS  CONTROL DE CALIDAD DE GEM-FOILS PARA MPGDs,31/07/2015,29/12/2015,UNIVERSIDAD ANTONIO NARINO - SEDE BOGOTA - U.A.N.,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11495,4.5.3	DESARROLLO DE TECNOLOGIAS DE FABRICACION Y CONSTRUCCION A DIVERSAS ESCALAS DE TAMANO LO CUAL REQUIERE LA INCORPORACION DEL DISENO E IMPLEMENTACION DE MODELOS Y METODOS EXPERIMENTALES EN EL PROC,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,103156560,332726000,435882560
53062,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,110171551855,Desarrollo de minifabrica celular robotizada experimental con el paradigma de la nueva industria 4.0 reconfigurable flexible y autonoma,29/07/2015,21/09/2015,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11494,4.5.2	NUEVAS METODOLOGIAS ANALITICAS Y COMPUTACIONALES PARA LA OPTIMIZACION Y GESTION DE LA OPERACION.,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,200000000,471887680,671887680
53077,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,226271551885,Desarrollo de un compuesto polimerico compostable para aplicaciones de perfileria en los sectores de empaques y embalajes,30/07/2015,16/09/2015,INSTITUTO DE CAPACITACION E INVESTIGACION DEL PLASTICO Y DEL CAUCHO - ICIPC,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11496,4.5.4	TRANSFORMACION Y USO EFICIENTE Y SOSTENIBLE DE MATERIALES EN INGENIERIA. INCLUYE EL DISENO DESARROLLO E IMPLEMENTACION DE SISTEMAS AVANZADOS DE INGENIERIA DE MATERIALES.,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,200000000,85714286,285714286
52959,11297,2015,710-2015 CONVOCATORIA PARA PROYECTOS  DE  INVESTIGACION EN GEOCIENCIAS - 2015,110971051650,MODELO HIDROGEOLOGICO CONCEPTUAL E ISOTOPICO DE LA SABANA ESTACIONAL DE PAZ DE ARIPORO CASANARE COLOMBIA,28/07/2015,29/10/2015,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC - SEDE TUNJA,RC,RECUPERACION CONTINGENTE,373,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN GEOCIENCIAS,11455,AREA ESTUDIOS DE LOS PROCESOS TERRESTRES - LINEA DE INVESTIGACION GEODINAMICA,X,No disponible,CODIFICADO,15001,TUNJA,15,BOYACA,85250,PAZ DE ARIPORO,85,CASANARE,P,Proyecto,250200000,152455000,402655000
52650,11295,2015,712-2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,121571250890,Hacia el entendimiento de la turbulencia y la floculacion en desembocaduras tropicales - procesos fundamentales en la formacion de zonas de maxima turbidez y el transporte de sedimentos,16/07/2015,07/03/2016,UNIVERSIDAD DEL NORTE - UNINORTE,RC,RECUPERACION CONTINGENTE,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,11441,FISICA,X,No disponible,CODIFICADO,08001,BARRANQUILLA,08,ATLANTICO,08001,BARRANQUILLA,08,ATLANTICO,P,Proyecto,199723664,203555000,403278664
52859,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,110671551441,Construccion de prototipo a escala de vivienda rural utilizando materiales innovadores de baja huella de carbono,24/07/2015,29/12/2015,UNIVERSIDAD DEL VALLE - UNIVALLE,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11478,4.2.3	DISENO DE INFRAESTRUCTURA HABILITANTE DE BAJA HUELLA DE CARBONO Y QUE SE ADAPTE A LOS CAMBIOS DEL ENTORNO SOCIAL TERRITORIAL Y DE POLITICAS EN ZONAS RURALES.,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,199980000,531500000,731480000
52901,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,111871551522,Minimizacion del riesgo en la operacion de los sistemas electricos basado en informacion de rayos en tiempo real,27/07/2015,29/12/2015,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11497,4.5.5	MEJORA DE LOS PROCESOS DE PRODUCCION Y UTILIZACION DE LA ENERGIA A PARTIR DE FUENTES CONVENCIONALES Y NO CONVENCIONALES.,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,200000000,224363984,424363984
53776,11313,2015,725-2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN TEMATICAS  PRIORIZADAS EN SALUD - 2015,111572553299,Inequidades socioeconomicas en mortalidad y salud neonatal en Colombia Tendencias temporales seguro de salud y transferencias territoriales,12/08/2015,24/11/2015,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11587,SISTEMAS Y SERVICIOS DE SALUD-DETERMINANTES DE LA SALUD.,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,369381066,207720000,577101066
52913,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,111571551545,Biodegradacion ultrasonica y por microondas de exoesqueletos de camarones para la produccion de microesferas de liberacion controlada de biofertilizantes para aumentar su rendimiento y reducir su impacto ambiental.,27/07/2015,14/10/2015,UNIVERSIDAD DE ANTIOQUIA - UDEA,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11472,4.1.2.	IDENTIFICACION FORMULACION Y PRODUCCION DE INSUMOS QUIMICOS O BIOLOGICOS PARA LA PRODUCCION AGRICOLA Y PECUARIA.,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,199987066,503126726,703113792
53355,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,338771552475,Aplicacion de tecnologia de barreras como mecanismo de conservacion de un producto minimamente procesado de humedad intermedia a base de cebolla de rama (Allium fistulosum linnaeus) para la incorporacion como materia prima en un chorizo tipo estandar.,31/07/2015,01/10/2015,INSTITUTO DE CIENCIA Y TECNOLOGIA ALIMENTARIA - FUNDACION INTAL,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11473,4.1.3 PROCESOS Y TECNOLOGIAS PARA MEJORAMIENTO DE LA PRODUCTIVIDAD EN CADENAS DE VALOR	AGROINDUSTRIALES.,X,No disponible,CODIFICADO,05360,ITAGUI,05,ANTIOQUIA,05360,ITAGUI,05,ANTIOQUIA,P,Proyecto,142064228,98944616,241008844
52941,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,115071551602,Diseno de nano particulas de oro biofuncionalizadas y estimuladas mediante campos electromagneticos. Evaluacion de su efecto en celulas tumorales de piel,28/07/2015,23/03/2016,INSTITUTO TECNOLOGICO METROPOLITANO DE MEDELLIN - I.T.M.,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11491,4.4.2	DESARROLLO Y PRODUCCION DE DISPOSITIVOS MEDICOS IMPLANTES QUIRURGICOS TEJIDOS ARTIFICIALES Y PROTESIS PARA LA SOLUCION DE PROBLEMATICAS ASOCIADAS QUE AFECTEN LA CALIDAD DE VIDA EN LOS DIFEREN,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,200000000,217014552,417014552
52708,11296,2015,714-2015 CONVOCATORIA INV. DESARROLLO TECN. E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,110171451001,BIOGEOGRAFIA DE LAS ABEJAS DE MONTANA,21/07/2015,17/09/2015,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,RC,RECUPERACION CONTINGENTE,371,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,11416,BIODIVERSIDAD Y SUS SERVICIOS ECOSISTEMICOS. ESTUDIAR CARACTERIZAR Y MONITOREAR LA BIODIVERSIDAD A DIFERENTES ESCALAS ECOSISTEMAS Y GRUPOS TAXONOMICOS,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,200000000,126504600,326504600
52847,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,110671551417,Una propuesta de sistema integral de gestion de la energia electrica en ambientes aislados y conectados de micro-red para apoyar las decisiones del operador de la micro-red ante escenarios de incertidumbre con base en optimizacion multiobjetivo y evaluacion multicriterio.,24/07/2015,29/12/2015,UNIVERSIDAD DEL VALLE - UNIVALLE,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11497,4.5.5	MEJORA DE LOS PROCESOS DE PRODUCCION Y UTILIZACION DE LA ENERGIA A PARTIR DE FUENTES CONVENCIONALES Y NO CONVENCIONALES.,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,0,0,0
52732,11296,2015,714-2015 CONVOCATORIA INV. DESARROLLO TECN. E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,110771451049,EVALUACION DEL IMPACTO TOXICOLOGICO DE LA MINERIA DE FERRONIQUEL EN EL RIO SAN JORGE Y LA QUEBRADA URE EN EL DEPARTAMENTO DE CORDOBA,22/07/2015,16/12/2015,UNIVERSIDAD DE CARTAGENA,RC,RECUPERACION CONTINGENTE,371,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,11422,MEDIO AMBIENTE MARINO Y AGUAS CONTINENTALES BIODIVERSIDAD Y APROVECHAMIENTO SOSTENIBLE.BIODIVERSIDAD Y ECOSISTEMAS MARINOS  COSTEROS Y DULCEACUICOLAS,X,No disponible,CODIFICADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,200000000,231980000,431980000
53260,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,226271552243,Desarrollo de nuevo proceso continuo y excipientes polimericos para medicamentos antiinflamatorios que garanticen mayor eficacia y biodisponibilidad In Vitro,30/07/2015,02/10/2016,INSTITUTO DE CAPACITACION E INVESTIGACION DEL PLASTICO Y DEL CAUCHO - ICIPC,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11490,4.4.1	DISENO DESARROLLO Y MANUFACTURA DE PRODUCTOS FARMACEUTICOS NUTRACEUTICOS BIOLOGICOS SUPLEMENTOS DIETARIOS Y COSMETICOS.,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,200000000,85714286,285714286
52700,11296,2015,714-2015 CONVOCATORIA INV. DESARROLLO TECN. E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,110471450991,Caracterizacion y aprovechamiento de la biodiversidad de la arveja arbustiva (Pisum sativum L) para la zona cerealista del Departamento de Narino,21/07/2015,16/09/2015,UNIVERSIDAD DE NARINO - UDENAR,RC,RECUPERACION CONTINGENTE,371,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,11416,BIODIVERSIDAD Y SUS SERVICIOS ECOSISTEMICOS. ESTUDIAR CARACTERIZAR Y MONITOREAR LA BIODIVERSIDAD A DIFERENTES ESCALAS ECOSISTEMAS Y GRUPOS TAXONOMICOS,X,No disponible,CODIFICADO,52001,PASTO,52,NARINO,52001,PASTO,52,NARINO,P,Proyecto,199945959,209585718,409531677
53151,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,123271552030,Estudio de campo y de mercado de un Bioinsecticida para el control de la Hormiga arriera (Atta cephalotes) mediante el uso de Esporas de los hongos filamentosos Beauveria bassiana y Trichoderma lignorum.,31/07/2015,01/10/2015,UNIVERSIDAD DE SAN BUENAVENTURA - SEDE CALI - USBCALI,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11472,4.1.2.	IDENTIFICACION FORMULACION Y PRODUCCION DE INSUMOS QUIMICOS O BIOLOGICOS PARA LA PRODUCCION AGRICOLA Y PECUARIA.,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,199973043,450844300,650817343
53153,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,123371552034,Aproximacion a la Remocion Eficiente de Drogas Ilicitas y Farmaceuticas  Presentes en Aguas Residuales Mediante Metodos Avanzados de Oxidacion,30/07/2015,17/09/2015,UNIVERSIDAD ANTONIO NARINO - SEDE BOGOTA - U.A.N.,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11485,4.3.3	DESARROLLO DE MODELOS SISTEMAS DE CONTROL TECNOLOGIAS Y PROCESOS BIOLOGICOS QUIMICOS Y FISICOS QUE PERMITAN LA GESTION SOSTENIBLE DE LOS RECURSOS AGUA AIRE Y SUELO.,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,199940227,535964919,735905146
52787,11296,2015,714-2015 CONVOCATORIA INV. DESARROLLO TECN. E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,643771451270,Redes de Interaccion entre vertebrados frugivoros y plantas en un paisaje rural heterogeneo de Risaralda,23/07/2015,18/09/2015,UNIVERSIDAD SANTA ROSA DE CABAL - UNISARC,RC,RECUPERACION CONTINGENTE,371,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,11416,BIODIVERSIDAD Y SUS SERVICIOS ECOSISTEMICOS. ESTUDIAR CARACTERIZAR Y MONITOREAR LA BIODIVERSIDAD A DIFERENTES ESCALAS ECOSISTEMAS Y GRUPOS TAXONOMICOS,X,No disponible,CODIFICADO,66001,PEREIRA,66,RISARALDA,66682,SANTA ROSA DE CABAL,66,RISARALDA,P,Proyecto,164829525,73880000,238709525
52822,11296,2015,714-2015 CONVOCATORIA INV. DESARROLLO TECN. E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,111871451372,POTENCIAL DENDROCRONOLOGICO DE ARBOLES DE LOS  BOSQUES MUY HUMEDOS Y PLUVIALES DEL CHOCO BIOGEOGRAFICO COLOMBIA,23/07/2015,17/09/2015,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,RC,RECUPERACION CONTINGENTE,371,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,11502,BIODIVERSIDAD Y SUS SERVICIOS ECOSISTEMICOS. RELACION ENTRE EL CAMBIO CLIMATICO Y LA BIODIVERSIDAD EN ECOSISTEMAS TERRESTRES Y DULCEACUICOLAS.,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,199810730,176342496,376153226
53360,11305,2015,715 - 2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2015,538871552485,DISENO Y DESARROLLO DE UN DISPOSITIVO PARA EL DIAGNOSTICO DIGITAL 3D DE ALERGIAS MEDIANTE PRUEBA CUTANEA.,31/07/2015,06/10/2015,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,RC,RECUPERACION CONTINGENTE,369,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN INGENIERIA,11492,4.4.3	DESARROLLO DE NUEVAS TECNOLOGIAS PARA DIAGNOSTICO CLINICO DE ENFERMEDADES. INCLUYE LA FABRICACION DE PROTOTIPOS Y EL DISENO DE PROCESOS DE PRODUCCION DE LAS NUEVAS TECNOLOGIAS A ESCALA PLANTA PI,X,No disponible,CODIFICADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,199999548,259368000,459367548
52775,11296,2015,714-2015 CONVOCATORIA INV. DESARROLLO TECN. E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,120671451240,Datos satelitales opticos radar y series de tiempo como herramienta para el analisis y monitoreo en zonas de alta biodiversidad del Pacifico Colombiano.,23/07/2015,16/09/2015,UNIVERSIDAD DE MEDELLIN - UDEM,RC,RECUPERACION CONTINGENTE,371,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE OCEANOS Y BIODIVERSIDAD,11418,BIODIVERSIDAD Y SUS SERVICIOS ECOSISTEMICOS. GESTION INTEGRAL DE LA BIODIVERSIDAD (USO SOSTENIBLE Y CONSERVACION),X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,137321660,129453168,266774828
